Code de la commune,code_commune,emploi_actifs,emploi_retraites,socio_pro,pauvrete_ensemble,natalite,mortalite,diplome_bac,diplome_bac5_plus
72181,72181,60.7,5.7,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.3, 'Cadres': 18.9, 'Profession intermédiaire': 30.1, 'Employé': 29.2, 'Ouvrier': 17.4}",22.0,12.2,9.9,16.7,11.7
72264,72264,61.0,6.5,"{'Agriculteur': 0.5, 'Artisan, commerçant et chef d’entreprise': 2.7, 'Cadres': 9.5, 'Profession intermédiaire': 22.2, 'Employé': 18.1, 'Ouvrier': 46.9}",21.0,10.5,13.3,14.5,4.6
73008,73008,69.6,6.1,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 9.1, 'Cadres': 16.1, 'Profession intermédiaire': 29.4, 'Employé': 27.0, 'Ouvrier': 18.3}",13.0,10.3,12.4,17.2,12.4
73011,73011,66.0,5.5,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 7.6, 'Cadres': 13.2, 'Profession intermédiaire': 28.2, 'Employé': 32.1, 'Ouvrier': 18.6}",19.0,11.7,11.6,17.8,7.0
73065,73065,63.7,4.1,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.5, 'Cadres': 19.8, 'Profession intermédiaire': 31.8, 'Employé': 26.7, 'Ouvrier': 16.1}",19.0,12.7,9.3,16.6,15.9
73179,73179,74.0,7.9,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 5.1, 'Cadres': 22.0, 'Profession intermédiaire': 29.1, 'Employé': 21.5, 'Ouvrier': 21.9}",7.0,8.7,9.7,18.4,13.8
74010,74010,72.5,4.4,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.9, 'Cadres': 20.8, 'Profession intermédiaire': 29.8, 'Employé': 25.3, 'Ouvrier': 17.1}",10.0,12.2,8.7,16.9,17.7
74012,74012,65.1,2.3,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 8.3, 'Cadres': 15.2, 'Profession intermédiaire': 25.5, 'Employé': 33.6, 'Ouvrier': 17.3}",22.0,17.1,5.5,19.5,11.3
74042,74042,71.0,4.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.8, 'Cadres': 14.8, 'Profession intermédiaire': 26.6, 'Employé': 24.2, 'Ouvrier': 28.6}",12.0,13.4,6.6,18.1,9.5
74081,74081,67.3,4.3,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.9, 'Cadres': 21.0, 'Profession intermédiaire': 27.7, 'Employé': 21.0, 'Ouvrier': 24.2}",17.0,12.6,7.6,16.8,5.2
74133,74133,63.3,3.2,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.7, 'Cadres': 15.4, 'Profession intermédiaire': 26.0, 'Employé': 29.9, 'Ouvrier': 21.9}",24.0,11.3,7.1,19.7,12.7
74208,74208,74.8,6.9,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 8.5, 'Cadres': 21.3, 'Profession intermédiaire': 25.7, 'Employé': 22.9, 'Ouvrier': 21.2}",9.0,9.7,9.1,18.6,8.9
74224,74224,74.5,4.2,"{'Agriculteur': 0.5, 'Artisan, commerçant et chef d’entreprise': 7.3, 'Cadres': 14.5, 'Profession intermédiaire': 33.7, 'Employé': 26.9, 'Ouvrier': 17.2}",11.0,11.7,6.9,16.6,13.9
74225,74225,72.2,4.5,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 7.0, 'Cadres': 14.5, 'Profession intermédiaire': 26.8, 'Employé': 21.1, 'Ouvrier': 30.5}",11.0,12.7,8.4,19.6,5.8
74243,74243,69.7,2.1,"{'Agriculteur': 0.5, 'Artisan, commerçant et chef d’entreprise': 6.9, 'Cadres': 15.5, 'Profession intermédiaire': 29.5, 'Employé': 35.1, 'Ouvrier': 12.5}",15.0,14.0,5.0,17.7,18.8
74256,74256,77.2,5.9,"{'Agriculteur': 0.5, 'Artisan, commerçant et chef d’entreprise': 9.4, 'Cadres': 13.5, 'Profession intermédiaire': 29.0, 'Employé': 27.2, 'Ouvrier': 20.4}",9.0,10.5,9.0,17.9,9.7
74281,74281,69.7,4.0,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 8.2, 'Cadres': 15.1, 'Profession intermédiaire': 28.2, 'Employé': 31.3, 'Ouvrier': 17.0}",15.0,12.7,11.1,17.7,11.1
74298,74298,71.4,3.1,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 7.3, 'Cadres': 13.8, 'Profession intermédiaire': 33.9, 'Employé': 23.7, 'Ouvrier': 20.9}",,13.4,5.4,18.9,14.2
75056,75056,70.4,2.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.1, 'Cadres': 40.3, 'Profession intermédiaire': 23.8, 'Employé': 22.0, 'Ouvrier': 8.8}",16.0,12.5,6.7,12.2,42.3
76057,76057,65.0,6.5,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 4.7, 'Cadres': 10.4, 'Profession intermédiaire': 24.4, 'Employé': 38.1, 'Ouvrier': 22.2}",15.0,11.4,10.3,17.6,4.2
76108,76108,69.7,5.8,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 4.2, 'Cadres': 24.7, 'Profession intermédiaire': 32.2, 'Employé': 30.6, 'Ouvrier': 8.0}",6.0,7.7,12.3,14.0,26.0
76114,76114,58.0,5.6,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 5.0, 'Cadres': 12.7, 'Profession intermédiaire': 32.5, 'Employé': 29.3, 'Ouvrier': 20.2}",23.0,12.8,13.1,17.0,4.5
76157,76157,56.2,5.4,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.7, 'Cadres': 10.7, 'Profession intermédiaire': 33.7, 'Employé': 27.4, 'Ouvrier': 24.5}",29.0,13.5,8.5,16.3,6.0
76165,76165,59.4,7.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.3, 'Cadres': 10.8, 'Profession intermédiaire': 21.1, 'Employé': 28.8, 'Ouvrier': 33.1}",22.0,11.1,13.2,17.8,4.9
76216,76216,65.3,4.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.9, 'Cadres': 19.8, 'Profession intermédiaire': 30.0, 'Employé': 23.5, 'Ouvrier': 20.8}",24.0,13.1,9.5,16.3,8.8
76217,76217,53.6,9.1,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 5.9, 'Cadres': 12.4, 'Profession intermédiaire': 27.5, 'Employé': 34.3, 'Ouvrier': 19.6}",26.0,9.7,16.3,14.9,5.8
76231,76231,53.8,5.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.8, 'Cadres': 14.8, 'Profession intermédiaire': 29.5, 'Employé': 31.4, 'Ouvrier': 18.4}",34.0,16.2,11.0,16.8,3.8
76259,76259,56.8,9.3,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 6.2, 'Cadres': 11.5, 'Profession intermédiaire': 26.9, 'Employé': 36.9, 'Ouvrier': 18.1}",20.0,8.9,14.9,14.1,4.7
76322,76322,63.3,7.8,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 3.3, 'Cadres': 12.8, 'Profession intermédiaire': 27.7, 'Employé': 25.4, 'Ouvrier': 30.5}",16.0,10.0,10.3,18.1,3.8
76351,76351,57.1,6.1,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.4, 'Cadres': 15.5, 'Profession intermédiaire': 28.0, 'Employé': 29.5, 'Ouvrier': 22.5}",23.0,12.8,11.2,16.4,8.2
76410,76410,58.4,6.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.2, 'Cadres': 11.2, 'Profession intermédiaire': 32.2, 'Employé': 23.4, 'Ouvrier': 29.0}",26.0,12.9,10.0,16.1,4.4
76447,76447,65.8,8.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 2.2, 'Cadres': 13.6, 'Profession intermédiaire': 36.4, 'Employé': 35.3, 'Ouvrier': 12.5}",10.0,9.3,10.7,18.1,6.9
76451,76451,55.6,3.9,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 3.2, 'Cadres': 32.6, 'Profession intermédiaire': 28.3, 'Employé': 28.7, 'Ouvrier': 7.0}",10.0,8.1,9.8,14.3,28.3
76476,76476,64.8,7.5,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 3.6, 'Cadres': 15.1, 'Profession intermédiaire': 31.8, 'Employé': 17.3, 'Ouvrier': 31.8}",12.0,11.3,9.3,19.9,3.4
76484,76484,62.0,6.2,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 4.5, 'Cadres': 9.6, 'Profession intermédiaire': 19.2, 'Employé': 43.7, 'Ouvrier': 22.7}",20.0,13.6,10.3,20.3,4.3
76498,76498,61.3,4.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.9, 'Cadres': 14.7, 'Profession intermédiaire': 29.1, 'Employé': 23.9, 'Ouvrier': 28.4}",25.0,16.5,8.5,16.3,7.4
76540,76540,58.4,3.0,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.5, 'Cadres': 22.6, 'Profession intermédiaire': 30.6, 'Employé': 28.9, 'Ouvrier': 13.4}",23.0,12.7,7.9,17.2,19.9
76575,76575,53.1,6.0,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.0, 'Cadres': 16.7, 'Profession intermédiaire': 28.7, 'Employé': 23.0, 'Ouvrier': 28.4}",27.0,13.9,9.2,16.7,5.3
76681,76681,61.7,6.6,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 5.5, 'Cadres': 14.7, 'Profession intermédiaire': 30.4, 'Employé': 27.3, 'Ouvrier': 21.9}",19.0,12.7,12.5,16.1,8.1
76758,76758,64.3,8.7,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 5.1, 'Cadres': 14.0, 'Profession intermédiaire': 27.1, 'Employé': 35.5, 'Ouvrier': 18.2}",16.0,8.7,15.9,15.1,6.8
77014,77014,69.3,4.4,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.2, 'Cadres': 23.1, 'Profession intermédiaire': 27.3, 'Employé': 28.7, 'Ouvrier': 14.5}",15.0,12.3,9.6,17.0,19.4
77053,77053,71.6,3.9,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 7.0, 'Cadres': 14.4, 'Profession intermédiaire': 27.0, 'Employé': 25.3, 'Ouvrier': 26.1}",11.0,14.8,7.7,19.4,8.5
77058,77058,71.2,2.7,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.7, 'Cadres': 23.9, 'Profession intermédiaire': 30.7, 'Employé': 21.8, 'Ouvrier': 18.8}",12.0,15.0,3.0,17.8,25.2
77083,77083,62.5,4.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.0, 'Cadres': 39.8, 'Profession intermédiaire': 25.4, 'Employé': 21.8, 'Ouvrier': 7.9}",17.0,13.3,4.6,18.9,15.9
77108,77108,68.8,4.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.1, 'Cadres': 15.6, 'Profession intermédiaire': 26.1, 'Employé': 28.0, 'Ouvrier': 23.2}",16.0,16.4,6.2,17.9,12.6
77131,77131,64.2,5.6,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 6.8, 'Cadres': 11.3, 'Profession intermédiaire': 27.9, 'Employé': 35.3, 'Ouvrier': 18.4}",19.0,13.1,9.9,18.3,6.4
77152,77152,61.1,4.3,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 16.2, 'Profession intermédiaire': 33.1, 'Employé': 29.3, 'Ouvrier': 16.5}",23.0,17.4,6.5,17.9,9.1
77183,77183,67.4,3.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 11.0, 'Cadres': 13.5, 'Profession intermédiaire': 25.8, 'Employé': 32.5, 'Ouvrier': 17.2}",17.0,13.7,11.9,19.4,8.9
77186,77186,64.8,3.3,"{'Agriculteur': 0.5, 'Artisan, commerçant et chef d’entreprise': 7.7, 'Cadres': 24.1, 'Profession intermédiaire': 27.8, 'Employé': 31.1, 'Ouvrier': 8.8}",13.0,9.0,9.4,16.1,27.0
77243,77243,70.0,5.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.6, 'Cadres': 17.1, 'Profession intermédiaire': 29.0, 'Employé': 23.7, 'Ouvrier': 22.6}",13.0,13.4,6.4,18.6,13.4
77258,77258,68.4,4.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.0, 'Cadres': 27.8, 'Profession intermédiaire': 25.4, 'Employé': 28.3, 'Ouvrier': 14.4}",17.0,15.8,3.6,20.1,15.8
77284,77284,64.6,3.5,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.0, 'Cadres': 15.6, 'Profession intermédiaire': 29.4, 'Employé': 31.6, 'Ouvrier': 18.3}",23.0,17.3,6.9,19.6,8.8
77285,77285,61.8,4.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.8, 'Cadres': 14.1, 'Profession intermédiaire': 31.6, 'Employé': 31.4, 'Ouvrier': 16.1}",24.0,17.1,7.0,21.2,7.2
77288,77288,62.9,2.7,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.7, 'Cadres': 20.5, 'Profession intermédiaire': 30.3, 'Employé': 32.4, 'Ouvrier': 13.0}",26.0,20.0,7.1,19.4,12.5
77305,77305,50.6,3.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.4, 'Cadres': 11.3, 'Profession intermédiaire': 25.9, 'Employé': 29.0, 'Ouvrier': 28.4}",37.0,15.8,8.3,18.1,3.6
77307,77307,79.5,2.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.7, 'Cadres': 27.3, 'Profession intermédiaire': 29.0, 'Employé': 23.7, 'Ouvrier': 13.3}",9.0,19.3,2.5,22.8,17.1
77316,77316,71.4,6.4,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 8.1, 'Cadres': 23.9, 'Profession intermédiaire': 28.7, 'Employé': 27.1, 'Ouvrier': 12.1}",7.0,8.5,10.0,17.9,14.7
77333,77333,58.6,4.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.6, 'Cadres': 12.8, 'Profession intermédiaire': 28.4, 'Employé': 32.1, 'Ouvrier': 20.0}",24.0,12.6,9.3,17.3,6.1
77337,77337,64.6,3.3,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.9, 'Cadres': 33.1, 'Profession intermédiaire': 26.4, 'Employé': 25.5, 'Ouvrier': 10.9}",21.0,14.9,6.2,18.4,12.2
77350,77350,69.7,5.2,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 10.2, 'Cadres': 16.2, 'Profession intermédiaire': 28.0, 'Employé': 22.9, 'Ouvrier': 22.5}",9.0,10.3,5.1,18.7,10.9
77373,77373,69.7,4.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.8, 'Cadres': 12.1, 'Profession intermédiaire': 26.3, 'Employé': 34.3, 'Ouvrier': 18.6}",12.0,13.0,5.7,20.3,9.5
77379,77379,58.4,5.7,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 6.7, 'Cadres': 14.1, 'Profession intermédiaire': 27.2, 'Employé': 35.4, 'Ouvrier': 16.4}",27.0,13.2,13.0,16.2,7.9
77390,77390,67.6,4.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.4, 'Cadres': 13.9, 'Profession intermédiaire': 25.4, 'Employé': 30.7, 'Ouvrier': 24.7}",13.0,12.9,5.8,20.1,9.8
77407,77407,71.0,6.0,"{'Agriculteur': 0.7, 'Artisan, commerçant et chef d’entreprise': 11.1, 'Cadres': 16.2, 'Profession intermédiaire': 26.8, 'Employé': 26.8, 'Ouvrier': 18.5}",9.0,12.7,7.6,21.2,10.6
77464,77464,71.6,4.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 11.0, 'Cadres': 20.6, 'Profession intermédiaire': 24.1, 'Employé': 29.4, 'Ouvrier': 14.8}",10.0,14.5,5.2,18.7,12.6
77468,77468,68.2,3.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.6, 'Cadres': 18.5, 'Profession intermédiaire': 27.8, 'Employé': 28.7, 'Ouvrier': 20.3}",19.0,15.6,4.8,20.0,11.7
77479,77479,68.9,5.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.6, 'Cadres': 17.8, 'Profession intermédiaire': 30.1, 'Employé': 28.6, 'Ouvrier': 14.8}",12.0,12.4,5.9,19.2,12.9
77487,77487,70.6,6.4,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.6, 'Cadres': 14.4, 'Profession intermédiaire': 31.4, 'Employé': 24.3, 'Ouvrier': 24.1}",7.0,9.5,5.4,19.6,11.5
78005,78005,70.3,3.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.2, 'Cadres': 20.0, 'Profession intermédiaire': 29.8, 'Employé': 25.7, 'Ouvrier': 18.3}",14.0,16.4,4.4,18.4,16.4
78015,78015,75.0,3.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 11.1, 'Cadres': 18.6, 'Profession intermédiaire': 31.3, 'Employé': 24.0, 'Ouvrier': 15.0}",7.0,13.0,5.9,17.9,21.6
78029,78029,65.0,6.0,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.4, 'Cadres': 15.1, 'Profession intermédiaire': 29.0, 'Employé': 22.9, 'Ouvrier': 29.5}",15.0,13.9,6.5,19.4,7.2
78073,78073,71.0,3.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.0, 'Cadres': 15.9, 'Profession intermédiaire': 27.2, 'Employé': 36.1, 'Ouvrier': 14.8}",7.0,13.6,4.1,17.8,16.7
78123,78123,68.9,3.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.9, 'Cadres': 28.0, 'Profession intermédiaire': 27.5, 'Employé': 22.2, 'Ouvrier': 17.4}",18.0,21.7,5.9,14.3,20.3
78124,78124,71.6,3.7,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 7.3, 'Cadres': 26.8, 'Profession intermédiaire': 25.5, 'Employé': 23.4, 'Ouvrier': 16.7}",8.0,10.7,4.4,14.4,29.9
78126,78126,68.6,4.1,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 7.6, 'Cadres': 28.8, 'Profession intermédiaire': 27.6, 'Employé': 26.3, 'Ouvrier': 9.5}",10.0,10.4,6.9,15.4,27.7
78138,78138,60.7,3.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.3, 'Cadres': 16.5, 'Profession intermédiaire': 26.7, 'Employé': 24.8, 'Ouvrier': 24.7}",23.0,18.0,6.5,18.8,9.7
78146,78146,72.7,3.5,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 8.3, 'Cadres': 31.7, 'Profession intermédiaire': 28.4, 'Employé': 24.0, 'Ouvrier': 7.5}",7.0,11.5,6.9,13.5,34.6
78158,78158,71.3,3.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.7, 'Cadres': 22.9, 'Profession intermédiaire': 31.4, 'Employé': 34.1, 'Ouvrier': 6.8}",6.0,9.0,8.7,15.3,33.6
78165,78165,71.6,4.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.1, 'Cadres': 25.0, 'Profession intermédiaire': 25.9, 'Employé': 28.2, 'Ouvrier': 14.9}",11.0,11.6,5.7,18.2,13.6
78172,78172,70.5,4.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.8, 'Cadres': 17.8, 'Profession intermédiaire': 27.6, 'Employé': 28.7, 'Ouvrier': 19.1}",11.0,13.9,8.4,16.2,17.9
78190,78190,70.7,3.5,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 7.2, 'Cadres': 33.9, 'Profession intermédiaire': 26.0, 'Employé': 20.0, 'Ouvrier': 12.8}",6.0,8.8,7.0,11.8,40.7
78208,78208,72.1,3.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 2.6, 'Cadres': 50.2, 'Profession intermédiaire': 22.8, 'Employé': 15.2, 'Ouvrier': 9.1}",11.0,15.0,4.2,18.3,17.0
78242,78242,72.4,3.2,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 9.4, 'Cadres': 16.6, 'Profession intermédiaire': 31.0, 'Employé': 28.1, 'Ouvrier': 14.7}",11.0,13.3,5.3,17.0,21.4
78297,78297,68.3,4.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 1.8, 'Cadres': 56.0, 'Profession intermédiaire': 24.4, 'Employé': 11.9, 'Ouvrier': 5.9}",14.0,15.2,3.4,17.8,21.9
78311,78311,74.5,3.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 10.2, 'Cadres': 19.3, 'Profession intermédiaire': 25.8, 'Employé': 33.5, 'Ouvrier': 11.1}",9.0,14.2,5.7,13.5,29.7
78335,78335,60.4,4.5,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 3.2, 'Cadres': 19.0, 'Profession intermédiaire': 28.0, 'Employé': 25.7, 'Ouvrier': 23.7}",21.0,20.5,5.7,19.3,6.4
78358,78358,76.1,3.2,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 7.6, 'Cadres': 25.2, 'Profession intermédiaire': 29.7, 'Employé': 25.7, 'Ouvrier': 11.7}",6.0,12.0,8.8,12.0,41.7
78361,78361,54.7,3.0,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 16.3, 'Profession intermédiaire': 30.9, 'Employé': 32.5, 'Ouvrier': 15.4}",32.0,17.7,6.8,18.1,9.5
78362,78362,62.4,3.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.0, 'Cadres': 16.8, 'Profession intermédiaire': 26.5, 'Employé': 24.8, 'Ouvrier': 26.0}",22.0,18.8,6.6,16.9,8.9
78372,78372,72.5,4.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.7, 'Cadres': 33.7, 'Profession intermédiaire': 24.5, 'Employé': 27.6, 'Ouvrier': 7.5}",7.0,10.4,7.6,15.4,29.4
78383,78383,72.1,3.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.2, 'Cadres': 20.3, 'Profession intermédiaire': 28.9, 'Employé': 26.9, 'Ouvrier': 18.8}",9.0,12.2,6.4,18.8,16.5
78418,78418,71.4,4.9,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 5.7, 'Cadres': 18.1, 'Profession intermédiaire': 27.1, 'Employé': 32.1, 'Ouvrier': 16.6}",6.0,9.3,5.6,14.9,25.9
78423,78423,71.1,5.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 2.6, 'Cadres': 46.6, 'Profession intermédiaire': 26.2, 'Employé': 19.2, 'Ouvrier': 5.3}",7.0,11.8,4.1,14.2,29.4
78440,78440,56.9,3.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.0, 'Cadres': 29.4, 'Profession intermédiaire': 25.3, 'Employé': 21.5, 'Ouvrier': 19.9}",27.0,18.6,5.4,17.0,7.2
78481,78481,71.7,3.9,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 5.1, 'Cadres': 40.9, 'Profession intermédiaire': 27.4, 'Employé': 19.3, 'Ouvrier': 6.8}",9.0,11.1,8.5,14.6,32.6
78490,78490,69.1,4.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.7, 'Cadres': 23.2, 'Profession intermédiaire': 28.0, 'Employé': 30.0, 'Ouvrier': 15.1}",12.0,14.2,6.0,17.8,16.7
78498,78498,69.1,3.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.3, 'Cadres': 28.9, 'Profession intermédiaire': 27.2, 'Employé': 23.5, 'Ouvrier': 17.1}",16.0,17.4,7.2,15.8,20.6
78517,78517,70.8,5.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.6, 'Cadres': 22.6, 'Profession intermédiaire': 28.0, 'Employé': 30.8, 'Ouvrier': 13.9}",8.0,11.4,7.9,15.4,21.4
78545,78545,74.0,2.2,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.8, 'Cadres': 23.0, 'Profession intermédiaire': 31.1, 'Employé': 27.3, 'Ouvrier': 11.7}",12.0,16.6,5.6,15.0,28.4
78551,78551,69.2,2.9,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.0, 'Cadres': 28.1, 'Profession intermédiaire': 29.9, 'Employé': 27.9, 'Ouvrier': 8.1}",9.0,10.4,7.0,12.8,38.0
78586,78586,70.0,4.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.2, 'Cadres': 18.7, 'Profession intermédiaire': 27.6, 'Employé': 27.5, 'Ouvrier': 19.0}",13.0,15.9,7.0,14.7,19.8
78621,78621,60.5,3.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.5, 'Cadres': 25.2, 'Profession intermédiaire': 31.5, 'Employé': 18.3, 'Ouvrier': 21.4}",27.0,19.1,4.2,18.1,8.3
78624,78624,73.9,3.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 11.3, 'Cadres': 21.0, 'Profession intermédiaire': 27.8, 'Employé': 27.1, 'Ouvrier': 12.8}",7.0,12.4,5.6,16.4,20.3
78640,78640,77.3,4.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 1.6, 'Cadres': 53.6, 'Profession intermédiaire': 20.5, 'Employé': 17.1, 'Ouvrier': 7.2}",8.0,12.8,6.3,17.4,24.0
78642,78642,69.8,4.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.5, 'Cadres': 20.4, 'Profession intermédiaire': 28.8, 'Employé': 27.1, 'Ouvrier': 15.1}",9.0,12.1,6.0,16.4,21.5
78646,78646,70.1,2.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.9, 'Cadres': 31.5, 'Profession intermédiaire': 27.1, 'Employé': 28.1, 'Ouvrier': 8.5}",7.0,12.7,7.5,13.3,41.2
78650,78650,70.0,3.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 9.1, 'Cadres': 29.4, 'Profession intermédiaire': 24.9, 'Employé': 27.9, 'Ouvrier': 8.6}",5.0,9.6,7.2,10.5,49.4
